creationDate|id|locationIP|browserUsed|content|length|creator|place|parentPost|parentComment
2011-09-18T02:30:49.615+00:00|687194769747|46.16.191.163|Firefox|yes|3|15393162788912|48|687194769743|
2011-09-18T02:38:30.583+00:00|687194769748|31.209.42.207|Internet Explorer|good|4|8796093022238|101|687194769743|
2011-09-18T05:29:46.190+00:00|687194769749|103.1.176.97|Safari|cool|4|47|100|687194769743|
2011-09-18T07:28:41.488+00:00|687194769750|31.24.165.15|Firefox|roflol|6|15393162788912|89|687194769743|
2011-09-17T22:53:23.143+00:00|687194769751|31.209.42.207|Internet Explorer|ok|2|8796093022238|101|687194769743|
2011-09-18T18:25:19.401+00:00|687194769752|103.1.176.97|Safari|duh|3|47|100|687194769743|
2011-09-18T01:57:57.430+00:00|687194769753|24.38.139.231|Firefox|thx|3|10995116277783|57|687194769743|
2011-09-18T04:44:34.344+00:00|687194769754|31.209.42.207|Internet Explorer|ok|2|8796093022238|101|687194769743|
2011-09-17T23:57:48.598+00:00|687194769755|41.223.177.12|Safari|roflol|6|33|60|687194769743|
2011-09-18T07:37:32.808+00:00|687194769756|27.122.45.252|Internet Explorer|About Pope Benedict XVI, 's redemptive love. He has reaffirmed the impAbout United Kingdo|89|10995116277782|52|687194769743|
2011-09-18T15:02:04.842+00:00|687194769757|41.223.177.12|Safari|great|5|33|60|687194769743|
2011-09-18T12:13:44.431+00:00|687194769758|41.223.177.12|Safari|I see|5|33|60||687194769756
2011-09-17T22:41:49.927+00:00|687194769759|41.203.147.168|Internet Explorer|roflol|6|6597069766701|90|687194769743|
2011-09-17T22:46:53.541+00:00|687194769760|24.38.139.231|Firefox|About Pope Benedict XVI, ts. Like his predecessor, Benedict XVI is About David,  A|82|10995116277783|57|687194769743|
2011-09-18T02:25:43.566+00:00|687194769761|31.209.42.207|Internet Explorer|roflol|6|8796093022238|101||687194769760
2012-12-25T05:02:37.754+00:00|1168231106915|115.186.113.189|Safari|About Pope Benedict XVI, es and directions as one of Pope John Paul II'About Cameroon, mer|90|2199023255573|54|1168231106914|
2012-12-25T08:05:41.646+00:00|1168231106916|196.29.42.107|Firefox|cool|4|19791209300010|60|1168231106914|
2012-12-25T06:07:04.170+00:00|1168231106917|77.245.239.11|Firefox|About Pope Benedict XVI, born Joseph Aloisius RatzingeAbout Cameroon, ession of the f|85|14|80||1168231106915
2012-12-25T10:20:56.470+00:00|1168231106918|41.74.150.41|Firefox|yes|3|35184372088850|97||1168231106917
2012-12-25T11:07:24.432+00:00|1168231106919|61.16.136.118|Chrome|About Cameroon,  team. French and English are the official languAbout Armenia,  the region of N|95|35184372088868|0||1168231106915
2012-11-28T07:54:39.482+00:00|1168231106921|61.16.136.118|Chrome|About Empire State of Mind, at number one on the Billboard Hot 100 for five consecutive weeks, becoming Jay-Z's first number-one single on the chart as a lead artist|165|35184372088868|0|1168231106920|
2012-11-28T09:45:43.923+00:00|1168231106922|77.245.239.11|Firefox|About Empire State of Mind, has recorded a sequel entitled Empire State of Mind (Part II) Broken Down, whAbout Malacca Sultanate,  In the aftermath the |152|14|80||1168231106921
2012-11-28T14:06:04.542+00:00|1168231106923|192.190.31.253|Chrome|duh|3|26388279066664|49||1168231106922
2012-11-28T10:11:47.052+00:00|1168231106924|49.206.89.61|Safari|yes|3|24189255811121|0||1168231106922
2012-11-28T08:36:15.044+00:00|1168231106925|31.192.109.124|Chrome|thanks|6|4398046511148|56|1168231106920|
2012-11-28T09:52:25.459+00:00|1168231106926|203.215.63.48|Firefox|I see|5|2199023255557|65|1168231106920|
2012-11-28T13:25:41.598+00:00|1168231106927|200.2.12.33|Firefox|yes|3|2199023255557|108|1168231106920|
2012-11-28T10:58:26.627+00:00|1168231106928|31.171.137.117|Internet Explorer|yes|3|37383395344409|81|1168231106920|
2012-11-28T06:30:54.278+00:00|1168231106929|31.171.137.117|Internet Explorer|roflol|6|37383395344409|81|1168231106920|
2012-08-25T14:49:04.291+00:00|1030792153460|1.2.2.77|Firefox|About Pope Benedict XVI, lave, celebrated his Papal Inauguration MaAbout Ptolemy, |82|19791209299997|1|1030792153459|
2012-08-25T20:56:44.210+00:00|1030792153461|31.182.127.125|Internet Explorer|About Rihanna, most powerful celebrity in 2012 with earnings About Ptolemy, irst is the as|90|27|92||1030792153460
2012-08-25T17:14:50.613+00:00|1030792153462|77.245.239.11|Firefox|cool|4|14|80||1030792153460
2012-08-26T08:37:41.144+00:00|1030792153463|49.50.77.195|Firefox|fine|4|26388279066650|0|1030792153459|
2012-12-06T08:22:01.035+00:00|1168231106937|27.116.34.47|Chrome|About Kylie Minogue, han 40 countries, and the album Fever (2001) was a hit in many cou|87|6597069766699|0|1168231106936|
2012-12-06T07:13:27.798+00:00|1168231106938|1.2.2.77|Firefox|ok|2|19791209299997|1|1168231106936|
2012-12-06T07:46:19.309+00:00|1168231106939|196.29.42.107|Firefox|great|5|19791209300010|60|1168231106936|
2012-12-06T06:53:40.699+00:00|1168231106940|77.245.239.11|Firefox|ok|2|14|80|1168231106936|
2012-12-06T08:30:48.311+00:00|1168231106941|41.188.97.221|Internet Explorer|About Clint Eastwood, se in France, including for several filmsAbout Kylie Minogu|81|28587302322196|25||1168231106937
2012-12-07T03:40:56.480+00:00|1168231106942|77.245.239.11|Firefox|About Franz Joseph I of Austria, War of Independence in 1866. Although FranzAbout Cli|85|14|80||1168231106941
2012-12-07T01:18:18.331+00:00|1168231106943|103.1.176.97|Safari|About Double Fantasy, ation with Lennon's murder three weeks after its rel|74|47|100|1168231106936|
2012-12-06T08:32:52.796+00:00|1168231106944|46.21.0.249|Internet Explorer|no way!|7|37383395344394|50||1168231106941
2012-12-07T05:55:30.864+00:00|1168231106945|193.104.227.215|Internet Explorer|About Elvis Costello, ic described him as a pop encyclopaedia, able to reinvent the past in his oAbout Clint Eastwood, estival Golden Lion for lifeti|149|26388279066641|86||1168231106942
2012-12-07T06:23:24.979+00:00|1168231106946|49.50.77.195|Firefox|duh|3|26388279066650|0||1168231106943
2012-12-07T06:41:25.585+00:00|1168231106947|49.206.89.61|Safari|About Franz Joseph I of Austria,  Empire was forced to cede most of its claim to LomAbout Rembrandt,|100|24189255811121|0||1168231106942
2012-12-06T06:57:25.314+00:00|1168231106948|27.4.90.237|Internet Explorer|good|4|19791209299968|0|1168231106936|
2012-12-05T20:13:05.229+00:00|1168231106950|31.192.132.124|Firefox|About Pope Benedict XVI, h he serves dual roles as Sovereign of the VaAbout Ozzy Osbourne|89|32985348833319|56|1168231106949|
2012-10-01T15:04:32.672+00:00|1099511630216|27.116.33.147|Safari|roflol|6|19791209300009|0|1099511630215|
2012-10-01T21:04:07.980+00:00|1099511630217|1.29.220.142|Chrome|duh|3|21990232555527|1|1099511630215|
2012-06-16T01:18:39.126+00:00|962072676747|49.50.77.195|Firefox|About Pope Benedict XVI, any developed countries. He views relativism'sAbout Suriname, ry)|90|26388279066650|0|962072676746|
2012-12-03T14:16:55.199+00:00|1168231106957|31.192.109.124|Internet Explorer|no|2|4398046511148|56|1168231106956|
2012-12-04T04:04:54.483+00:00|1168231106958|27.122.45.252|Internet Explorer|maybe|5|10995116277782|52|1168231106956|
2012-12-03T14:08:35.049+00:00|1168231106959|103.1.176.97|Safari|yes|3|47|100|1168231106956|
2012-12-04T00:42:29.038+00:00|1168231106960|46.154.44.101|Firefox|About Pope Benedict XVI,  appointed Archbishop of Munich and FreAbout Central|77|15393162788877|105|1168231106956|
2012-12-04T09:17:34.961+00:00|1168231106961|49.50.77.195|Firefox|About Central African Republic, rench-backed General François Bozizé, who went on to win a democratic eleAbout French colonial empire, rance, the|145|26388279066650|0||1168231106960
2012-12-04T00:48:19.384+00:00|1168231106962|31.182.127.125|Internet Explorer|roflol|6|27|92||1168231106960
2012-12-04T12:48:15.276+00:00|1168231106963|27.116.34.47|Chrome|About Janet Jackson, y television series The JacksAbout Central African Republic, y a|85|6597069766699|0||1168231106961
2012-12-04T09:17:45.669+00:00|1168231106964|41.223.177.12|Safari|About Jim Carrey, received four Golden Globe Award nominations, winning two. Known for h|88|33|60||1168231106961
2012-12-04T03:45:42.626+00:00|1168231106965|27.4.90.237|Internet Explorer|About Pope Benedict XVI, ence second to none when it came to setting cAbout Venus and Ma|88|19791209299968|0||1168231106960
2012-12-04T01:09:21.968+00:00|1168231106966|31.209.42.207|Internet Explorer|About Central African Republic, s in 2007, leading Bozizé to appoint a About |77|8796093022238|101||1168231106960
2012-12-05T03:22:32.503+00:00|1168231106967|213.55.74.7|Safari|great|5|33|76||1168231106965
2012-12-04T20:03:43.764+00:00|1168231106968|197.220.203.36|Firefox|great|5|19791209299987|110||1168231106964
2012-12-04T04:54:42.025+00:00|1168231106969|61.16.136.118|Chrome|About Michelangelo, g grandeur, and it was the attempts of subsequent artist|76|35184372088868|0||1168231106966
2012-12-04T00:55:14.126+00:00|1168231106970|192.100.158.95|Internet Explorer|thanks|6|35184372088870|53||1168231106960
2012-12-26T16:30:26.780+00:00|1168231106972|49.206.89.61|Safari|About Duke Ellington, ial posthumous honor in 1999. Ellington called his music|78|24189255811121|0|1168231106971|
2012-12-26T14:59:33.936+00:00|1168231106973|31.24.165.15|Firefox|right|5|15393162788912|89|1168231106971|
2012-11-21T12:26:25.870+00:00|1168231106976|103.1.176.97|Safari|About The Gambia, ambia gained independence from the United Kingdom and joined the Commonwealth of Nations. Banjul is Gambi|123|47|100|1168231106975|
2012-11-21T12:32:29.991+00:00|1168231106977|41.188.97.221|Internet Explorer|yes|3|28587302322196|25||1168231106976
2012-11-22T02:06:16.030+00:00|1168231106978|1.2.2.77|Firefox|I see|5|19791209299997|1|1168231106975|
2012-11-21T16:46:39.737+00:00|1168231106979|27.4.90.237|Internet Explorer|no way!|7|19791209299968|0||1168231106976
2012-11-21T12:35:59.345+00:00|1168231106980|180.222.139.188|Internet Explorer|About Pope Benedict XVI, Sovereign of the Vatican City State and lAbout Venezuel|80|26388279066632|59|1168231106975|
2012-12-07T06:04:08.393+00:00|1168231106982|31.24.165.15|Firefox|About Pope Benedict XVI,  long career as an academic, serving as a proAbout The Protector|89|15393162788912|89|1168231106981|
2012-12-07T20:35:51.906+00:00|1168231106983|103.1.176.97|Safari|thx|3|47|100|1168231106981|
2012-12-07T17:20:53.929+00:00|1168231106984|31.192.132.124|Firefox|About OK Computer, apart from many of the Britpop and alternative rock bands popular at the time and laid the groundwork for Radiohead's later, more |149|32985348833319|56||1168231106982
2012-12-08T15:22:11.329+00:00|1168231106985|27.4.90.237|Internet Explorer|maybe|5|19791209299968|0||1168231106984
2012-12-07T21:22:13.549+00:00|1168231106986|91.191.192.127|Firefox|About Kingdom of Sicily, emone and Val di Noto. In 1282 a revolt against the Angevin rule, known as the Sicilian V|114|24189255811081|4|1168231106981|
2012-12-07T02:54:36.401+00:00|1168231106987|1.88.156.174|Internet Explorer|yes|3|28587302322191|1|1168231106981|
2012-12-07T10:04:42.719+00:00|1168231106988|31.182.127.125|Internet Explorer|cool|4|27|92|1168231106981|
2012-12-07T05:57:32.446+00:00|1168231106989|91.191.192.127|Firefox|About Sassanid Empire, se migrant ethnic relatives, the Parthians, whose original homeland was in modern-day Central Asia. The Sassanid era, during Late Antiqui|160|24189255811081|4|1168231106981|
2012-12-07T13:18:47.593+00:00|1168231106990|27.122.45.252|Internet Explorer|duh|3|10995116277782|52|1168231106981|
2012-12-08T15:27:07.038+00:00|1168231106991|46.21.0.249|Internet Explorer|yes|3|37383395344394|50||1168231106984
2012-12-07T08:44:28.007+00:00|1168231106992|61.16.136.118|Chrome|cool|4|35184372088868|0||1168231106982
2012-12-07T20:30:05.665+00:00|1168231106993|49.50.77.195|Firefox|right|5|26388279066650|0||1168231106982
2012-12-07T10:10:35.042+00:00|1168231106994|77.245.239.11|Firefox|no|2|14|80||1168231106982
2012-12-08T03:16:53.709+00:00|1168231106995|41.223.177.12|Safari|About John Gielgud, erry acting family, he achieved early international acclaim for his youthful, emotionally exp|113|33|60||1168231106984
2012-12-07T06:10:13.334+00:00|1168231106996|1.88.156.174|Internet Explorer|no way!|7|28587302322191|1|1168231106981|
2012-12-07T17:21:07.730+00:00|1168231106997|1.2.2.77|Firefox|About Aldous Huxley, was an English writer and one of the most pAbout OK Computer,  |84|19791209299997|1||1168231106984
2012-12-08T00:30:40.685+00:00|1168231106998|46.21.0.249|Internet Explorer|About Kingdom of the Netherlands, n Western Europe and in the Caribbean. TAbou|78|37383395344394|50||1168231106989
2012-12-07T17:40:11.248+00:00|1168231106999|61.16.136.118|Chrome|right|5|35184372088868|0||1168231106997
2012-12-08T12:34:55.804+00:00|1168231107000|180.222.139.188|Internet Explorer|cool|4|26388279066632|59||1168231106995
2012-12-08T05:57:38.529+00:00|1168231107001|58.145.168.54|Chrome|roflol|6|35184372088834|51||1168231106995
2012-04-18T12:42:38.132+00:00|893353200059|197.220.203.36|Firefox|ok|2|19791209299987|110|893353200058|
2012-04-18T22:47:33.762+00:00|893353200060|41.223.177.12|Safari|LOL|3|33|60|893353200058|
2012-04-19T08:33:08.282+00:00|893353200061|24.244.75.101|Chrome|great|5|15393162788899|66|893353200058|
2012-04-18T12:05:58.755+00:00|893353200062|31.24.165.15|Firefox|About Pope Benedict XVI, on in which he serves dual roles as Sovereign of the Vatican City State and leader of About Transnistria, Moldova, Transnistria) Joint Control Com|171|15393162788912|89|893353200058|
2012-12-14T18:07:26.515+00:00|1168231107008|31.192.109.124|Internet Explorer|ok|2|4398046511148|56|1168231107007|
2012-12-14T14:30:03.468+00:00|1168231107009|202.4.167.190|Chrome|good|4|15393162788899|54|1168231107007|
2012-11-18T08:39:56.559+00:00|1168231107011|31.209.42.207|Internet Explorer|About First Bulgarian Empire, of victories over the Byzantines, and expanded the Bulgarian Empire to its apogee. After the annihilatio|134|8796093022238|101|1168231107010|
2012-11-18T22:19:24.094+00:00|1168231107012|27.131.221.93|Internet Explorer|right|5|21990232555526|1||1168231107011
2012-11-18T09:21:01.472+00:00|1168231107013|41.203.147.168|Internet Explorer|thx|3|6597069766701|90||1168231107011
2012-11-18T09:24:14.174+00:00|1168231107014|197.220.203.36|Firefox|About Andorra, levation of 1,023 metres (3,356 ft) above sea level. The official lang|85|19791209299987|110||1168231107011
2012-11-18T13:39:22.757+00:00|1168231107015|77.245.239.11|Firefox|LOL|3|14|80|1168231107010|
2012-11-18T17:10:08.784+00:00|1168231107016|103.1.176.97|Safari|About Eleanor Rigby, ed on the 1966 album Revolver and on a 45About Andorra,  as |81|47|100||1168231107014
2012-11-18T10:00:57.800+00:00|1168231107017|197.220.203.36|Firefox|no way!|7|19791209299987|110||1168231107011
2012-02-07T04:55:18.164+00:00|824633723339|27.131.221.93|Internet Explorer|About Giuseppe Garibaldi, n other conflicts in South America. He volunteered and serv|85|21990232555526|1|824633723338|
2012-02-07T03:53:12.682+00:00|824633723340|202.4.167.190|Chrome|About I Wish I Knew How It Would Feel to Be Free, y Taylor & Dick Dallas, most well known for the recording by Nin|114|15393162788899|54|824633723338|
2012-02-08T00:16:20.670+00:00|824633723341|27.122.45.252|Internet Explorer|great|5|10995116277782|52|824633723338|
2012-02-07T03:53:23.434+00:00|824633723342|31.24.165.15|Firefox|ok|2|15393162788912|89||824633723340
2012-02-07T12:12:23.062+00:00|824633723343|41.203.147.168|Internet Explorer|About Nagorno-Karabakh Republic, ns diplomatically unrecognised by UN-member states,|84|6597069766701|90|824633723338|
2012-02-07T03:29:27.898+00:00|824633723344|213.55.109.183|Internet Explorer|right|5|8796093022238|76|824633723338|
2012-02-07T07:19:17.516+00:00|824633723345|24.38.139.231|Firefox|duh|3|10995116277783|57||824633723340
2012-02-07T06:33:37.272+00:00|824633723346|31.209.42.207|Internet Explorer|About John Wesley, for both the modern Methodist movement, the Holiness movement, P|83|8796093022238|101|824633723338|
2012-02-08T04:41:55.970+00:00|824633723347|41.203.147.168|Internet Explorer|About Giuseppe Garibaldi, rd given to his grandfather by the workAbout Indo-|76|6597069766701|90||824633723339
2012-02-07T08:04:53.640+00:00|824633723348|1.2.2.77|Firefox|thx|3|19791209299997|1||824633723346
2012-02-08T14:44:30.655+00:00|824633723349|103.1.176.97|Safari|cool|4|47|100||824633723347
2012-02-07T16:45:18.110+00:00|824633723350|27.122.45.252|Internet Explorer|ok|2|10995116277782|52||824633723343
2012-02-07T08:03:44.724+00:00|824633723351|31.24.165.15|Firefox|thx|3|15393162788912|89||824633723339
2012-02-08T08:04:27.494+00:00|824633723352|41.223.177.12|Safari|LOL|3|33|60||824633723347
2012-11-19T20:04:49.824+00:00|1168231107034|49.206.89.61|Safari|ok|2|24189255811121|0|1168231107033|
2012-11-19T07:21:42.700+00:00|1168231107035|41.203.147.168|Internet Explorer|fine|4|6597069766701|90|1168231107033|
2012-11-19T08:34:03.828+00:00|1168231107036|41.203.147.168|Internet Explorer|About Pope Benedict XVI, mong the cardinals. Prior to becoming Pope, About How to Dism|86|6597069766701|90|1168231107033|
2012-11-19T08:35:21.486+00:00|1168231107037|27.122.45.252|Internet Explorer|right|5|10995116277782|52||1168231107036
2012-11-19T08:46:32.794+00:00|1168231107038|31.209.42.207|Internet Explorer|About Pope Benedict XVI, d an influence second to none when it About Kanye|74|8796093022238|101||1168231107036
2012-11-19T23:00:40.923+00:00|1168231107039|27.121.123.176|Chrome|no|2|32985348833291|1||1168231107036
2012-11-19T22:48:43.650+00:00|1168231107040|31.185.10.92|Internet Explorer|thanks|6|30786325577731|56|1168231107033|
2012-11-19T19:26:45.927+00:00|1168231107041|31.209.42.207|Internet Explorer|right|5|8796093022238|101|1168231107033|
2012-11-19T04:31:50.659+00:00|1168231107042|193.104.227.215|Internet Explorer|About Pope Benedict XVI,  as the successor of Saint Peter. BenedictAbout Turbulent|82|26388279066641|86|1168231107033|
2012-07-25T22:19:28.055+00:00|1030792153572|27.4.90.237|Internet Explorer|no|2|19791209299968|0|1030792153571|
